"Gene","PubmedID","Title"
"Ache","36795455","Efficacy of Endolift laser for arm and under abdomen fat reduction."
"Ache","36788399","Role of stem cells in the treatment of osteoarthritis- a review of literature."
"Ache","36787348","Pigment epithelium-derived factor enhances peripheral nerve regeneration through modulating oxidative stress and stem cells: An experimental study: An experimental study."
"Ache","36778575","\"Loved ones are not 'visitors' in a patient's life\"-The importance of including loved ones in the patient's hospital stay: An international Twitter study of #HospitalsTalkToLovedOnes in times of COVID-19."
"Ache","36778262","Extracellular Vesicles from Inflammation-Primed Adipose-Derived Stem Cells Enhance Achilles Tendon Repair by Reducing Inflammation and Promoting Intrinsic Healing."
"Ache","36778003","Microtubule stabilization promotes the synthesis of type 2 collagen in nucleus pulposus cell by activating hippo-yap pathway."
"Ache","36767070","Complications Associated with Peripherally Inserted Central Catheters (PICC) in People Undergoing Autologous Hematopoietic Stem Cell Transplantation (HSCT) in Home Hospitalization."
"Ache","36766847","Injection of Ultra-Purified Stem Cells with Sodium Alginate Reduces Discogenic Pain in a Rat Model."
"Ache","36761771","Recent advances in ocular graft-versus-host disease."
"Ache","36756124","Biomaterials delivery strategies to repair degenerated intervertebral discs by regulating the inflammatory microenvironment."
"Ache","36751814","Exercise combined with administration of adipose-derived stem cells ameliorates neuropathic pain after spinal cord injury."
"Ache","36748349","Lidocaine inhibits osteogenic differentiation of human dental pulp stem cells in vitro."
"Ache","36746607","New concepts on the etiology of endometriosis."
"Ache","36741745","The roles and therapeutic potentialof mesenchymal stem/stromal cells and their extracellular vesicles in tendinopathies."
"Ache","36741203","Characterization and Treatment of Spinal Tumors."
"Ache","36740188","Oral biosciences: The annual review 2022."
"Ache","36739242","Therapeutic effect of haploidentical peripheral blood stem cell treatment on relapsed/refractory ovarian cancer."
"Ache","36734099","Research progress in decellularized extracellular matrix hydrogels for intervertebral disc degeneration."
"Ache","36733665","Bringing to light the physiological and pathological firing patterns of human induced pluripotent stem cell-derived neurons using optical recordings."
"Ache","36733465","Identification of the Hub Genes Involved in Stem Cell Treatment for Intervertebral Disc Degeneration: A Conjoint Analysis of Single-Cell and Machine Learning."
"Ache","36731929","Protocol for treating lumbar spinal canal stenosis with a combination of ultrapurified, allogenic bone marrow-derived mesenchymal stem cells and in situ-forming gel: a multicentre, prospective, double-blind randomised controlled trial."
"Ache","36728173","\"Their Bodies Just Give It Away\": A Qualitative Study of Pain Assessment in the Context of Pediatric Hematopoietic Stem Cell Transplantation Therapy."
"Ache","36727909","Emergence of nociceptive functionality and opioid signaling in human iPSC-derived sensory neurons."
"Ache","36726958","Bacterial cellulose membrane combined with BMSCs promotes wound healing by activating the notch signaling pathway."
"Ache","36726837","Anti-inflammatory, Antinociceptive, and Toxicological Properties of Uvaria comperei Stem Crude Extract and Fractions."
"Ache","36721648","Is Only Peripheral Hip Arthroscopy Enough for Selected Patients with Femoroacetabular Impingement Syndrome?"
"Ache","36716897","Mirror image pain mediated by D2 receptor regulation of astrocytic Cx43 phosphorylation and channel opening."
"Ache","36713862","Efficacy of autologous mesenchymal stromal cell treatment for chronic degenerative musculoskeletal conditions in dogs: A retrospective study."
"Ache","36713791","Pain Alleviating Effect of Adipose-Derived Stem Cells Transplantation on the Injured Spinal Cord: A Behavioral and Electrophysiological Evaluation."
"Ache","36713682","Effect of Early Nutritional Support on Quality of Life by EORTC QLQ-C30 in Allogeneic Hematopoietic Stem Cell Transplantation."
"Ache","36711992","Sickle cell disease patient plasma sensitizes iPSC-derived sensory neurons from sickle cell disease patients."
"Ache","36711315","Exosomes treating osteoarthritis: hope with challenge."
"Ache","36706889","Modulation of the Inflammatory Response by Pre-emptive Administration of IMT504 Reduces Postoperative Pain in Rats and has Opioid-Sparing Effects."
"Ache","36696804","The novel delivery-exosome application for diagnosis and treatment of rheumatoid arthritis."
"Ache","36696485","SGLT2 inhibitor ameliorates endothelial dysfunction associated with the common ALDH2 alcohol flushing variant."
"Ache","36692188","Evaluating high power laser therapy (HPLT) as treatment for chemotherapy-induced oral mucositis in paediatric patients with oncohematological diseases."
"Ache","36686284","Comparative effectiveness of adipose-derived mesenchymal stromal cells in the management of knee osteoarthritis: A meta-analysis."
"Ache","36684373","Regulatory mechanism of circular RNA involvement in osteoarthritis."
"Ache","36684112","Tissue-engineered tendon nano-constructs for repair of chronic rotator cuff tears in large animal models."
"Ache","36682583","DNA methylation of the promoter region at the CREB1 binding site is a mechanism for the epigenetic regulation of brain-specific PKMζ."
"Ache","36680511","Primary myelofibrosis: 2023 update on diagnosis, risk-stratification, and management."
"Ache","36680039","COVID-19 mRNA Vaccine Tolerance and Immunogenicity in Hematopoietic Stem Cell Transplantation Recipients Aged 5-11 Years Old-Non-Randomized Clinical Trial."
"Ache","36679963","Evaluation of Safety and Immunogenicity of a Recombinant Receptor-Binding Domain (RBD)-Tetanus Toxoid (TT) Conjugated SARS-CoV-2 Vaccine (PastoCovac) in Recipients of Autologous Hematopoietic Stem Cell Transplantation Compared to the Healthy Controls; A Prospective, Open-Label Clinical Trial."
"Ache","36676772","Allogeneic Umbilical Cord-Blood-Derived Mesenchymal Stem Cells and Hyaluronate Composite Combined with High Tibial Osteotomy for Medial Knee Osteoarthritis with Full-Thickness Cartilage Defects."
"Ache","36676667","Assessment of the Impacts of Centipeda minima (L.) on Cell Viability, and Osteogenic Differentiation of Mesenchymal Stem Cell Spheroids."
"Ache","36675708","Results of Treating Mild to Moderate Knee Osteoarthritis with Autologous Conditioned Adipose Tissue and Leukocyte-Poor Platelet-Rich Plasma."
"Ache","36674887","Macrophages and Intervertebral Disc Degeneration."
"Lrr1","33590678","CUL2(LRR1) , TRAIP and p97 control CMG helicase disassembly in the mammalian cell cycle."
"Lrr1","24778939","Role of the CRL2(LRR-1) E3 ubiquitin-ligase in the development of the germline in C. elegans."
"Lrr1","24050775","Reconstitution of R-spondin:LGR4:ZNRF3 adult stem cell growth factor signaling complexes with recombinant proteins produced in Escherichia coli."
"Ihh","36830879","Network Analysis for the Discovery of Common Oncogenic Biomarkers in Liver Cancer Experimental Models."
"Ihh","36552817","CRC Therapy Identifies Indian Hedgehog Signaling in Mouse Endometrial Epithelial Cells and Inhibition of Ihh-KLF9 as a Novel Strategy for Treating IUA."
"Ihh","36534275","Human centenarian-associated SIRT6 mutants modulate hepatocyte metabolism and collagen deposition in multilineage hepatic 3D spheroids."
"Ihh","36420663","Differentiation of osteoblasts: the links between essential transcription factors."
"Ihh","36241596","Chondrogenic differentiation of mouse CD105+ stem/progenitor cells on amino-group-functionalized biosilica-hydrogel scaffolds."
"Ihh","35851381","Periosteal stem cells control growth plate stem cells during postnatal skeletal growth."
"Ihh","35739588","Acetyl-CoA metabolism drives epigenome change and contributes to carcinogenesis risk in fatty liver disease."
"Ihh","34679523","The Relevance of SOCS1 Methylation and Epigenetic Therapy in Diverse Cell Populations of Hepatocellular Carcinoma."
"Ihh","34476994","Mesenchymal Stem Cell Sheets for Engineering of the Tendon-Bone Interface."
"Ihh","34209568","AKT Signaling Modifies the Balance between Cell Proliferation and Migration in Neural Crest Cells from Patients Affected with Bosma Arhinia and Microphthalmia Syndrome."
"Ihh","34066077","Adipose-Derived Mesenchymal Stromal Cells Treated with Interleukin 1 Beta Produced Chondro-Protective Vesicles Able to Fast Penetrate in Cartilage."
"Ihh","34002829","Intra-articular human deciduous dental pulp stem cell administration vs. pharmacological therapy in experimental osteoarthritis rat model."
"Ihh","33872857","Patterned, organoid-based cartilaginous implants exhibit zone specific functionality forming osteochondral-like tissues in vivo."
"Ihh","33850470","miR-143 is implicated in growth plate injury by targeting IHH in precartilaginous stem cells."
"Ihh","33811245","Association of sonic hedgehog signaling pathway genes IHH, BOC, RAB23a and MIR195-5p, MIR509-3-5p, MIR6738-3p with gastric cancer stage."
"Ihh","33777671","Hedgehog signaling in gastrointestinal carcinogenesis and the gastrointestinal tumor microenvironment."
"Ihh","33598817","Synergistic effects of Indian hedgehog and sonic hedgehog on chondrogenesis during cartilage repair."
"Ihh","33479497","Epithelium-derived Indian Hedgehog restricts stromal expression of ErbB family members that drive colonic tumor cell proliferation."
"Ihh","33454424","The versican-hyaluronan complex provides an essential extracellular matrix niche for Flk1(+) hematoendothelial progenitors."
"Ihh","33335129","Local injections of β-NGF accelerates endochondral fracture repair by promoting cartilage to bone conversion."
"Ihh","33294454","High-Fat Diet Induced Hedgehog Signaling Modifications during Chronic Kidney Damage."
"Ihh","33212117","Targeted delivery of siRNAs against hepatocellular carcinoma-related genes by a galactosylated polyaspartamide copolymer."
"Ihh","33122466","TL1A/TNFR2 Axis Enhances Immunoregulatory Effects of Bone Marrow Derived Mesenchymal Stem Cell by Indian Hedgehog Signaling Pathway."
"Ihh","32899449","Effects of IGF-1 on Proliferation, Angiogenesis, Tumor Stem Cell Populations and Activation of AKT and Hedgehog Pathways in Oral Squamous Cell Carcinoma."
"Ihh","32770014","Radial shock waves prevent growth retardation caused by the clinically used drug vismodegib in ex vivo cultured bones."
"Ihh","32698816","Role of MMP-9 in epithelial-mesenchymal transition of thyroid cancer."
"Ihh","32597710","Grading TESI: Crypt and villus formation in tissue-engineered small intestine alters with stem/progenitor cell source."
"Ihh","32363188","Angiogenic Potential of Tissue Engineered Cartilage From Human Mesenchymal Stem Cells Is Modulated by Indian Hedgehog and Serpin E1."
"Ihh","32319512","MiR-132/212 promotes the growth of precartilaginous stem cells (PCSCs) by regulating Ihh/PTHrP signaling pathway."
"Ihh","32235006","Indian Hedgehog regulates senescence in bone marrow-derived mesenchymal stem cell through modulation of ROS/mTOR/4EBP1, p70S6K1/2 pathway."
"Ihh","32196081","Single-cell profiling reveals an endothelium-mediated immunomodulatory pathway in the eye choroid."
"Ihh","32195247","Significance of MEF2C and RUNX3 Regulation for Endochondral Differentiation of Human Mesenchymal Progenitor Cells."
"Ihh","31985033","Long noncoding RNA expression profiles during the NEL-like 1 protein-induced osteogenic differentiation."
"Ihh","31968603","Sonic Hedgehog Regulates Bone Fracture Healing."
"Ihh","31889496","Paracrine Interactions Involved in Human Induced Pluripotent Stem Cells Differentiation into Chondrocytes."
"Ihh","31848143","Regulation of terminal hypertrophic chondrocyte differentiation in Prmt5 mutant mice modeling infantile idiopathic scoliosis."
"Ihh","31847127","The Roles of Indian Hedgehog Signaling in TMJ Formation."
"Ihh","31781166","Hedgehog Signal and Genetic Disorders."
"Ihh","31737632","Chondral Differentiation of Induced Pluripotent Stem Cells Without Progression Into the Endochondral Pathway."
"Ihh","31482846","Activation of hedgehog signaling in mesenchymal stem cells induces cartilage and bone tumor formation via Wnt/β-Catenin."
"Ihh","31327238","The Effects of Fluvastatin on Indian Hedgehog Pathway in Endochondral Ossification."
"Ihh","31284128","miR-892b Inhibits Hypertrophy by Targeting KLF10 in the Chondrogenesis of Mesenchymal Stem Cells."
